accepted_replan_count,collision_count,completion_step,completion_time_truncated,episode_index,event_counts,executor_arrival_step,executor_invalid_count,formal_training_run,found_step,max_steps,maximum_switch_distance,mean_replan_interval,mean_switch_distance,method,obstacle_event_count,obstacle_route_impacted_count,optimizer_invocation_count,partial_reallocation_attempt_count,partial_reallocation_success_count,partial_reallocation_success_rate,path_tracking_error,post_found_executor_delay_truncated,reject_reason_counts,rejected_replan_count,replan_count,runtime_seconds,same_agent_switch_within_10_steps,scenario_id,scenario_seed,status,steps_completed,success,target_found_time_truncated,target_route_source_counts,total_switch_distance,waypoint_stale_count,waypoint_switch_count
14,0,286,286,3,{},280,0,False,136,400,23.40939982143925,20.0,5.09363774267636,Periodic-BSER,0,0,14,0,0,0.0,1.666782171712177,144,{},0,14,243.9272228999762,0,unknown_validation_m20_0003,2731,OK,286,True,136,"{""standby:y02"": 1, ""standby:y03"": 1}",162.9964077656435,0,32
20,0,,400,0,{},,0,False,84,400,18.894443627691185,20.0,4.241455730517795,Periodic-BSER,0,0,20,0,0,0.0,3.1787477991736166,316,{},0,20,211.32146479998482,0,unknown_validation_m20_0004,2732,OK,400,False,84,"{""no_feasible_candidate_fallback"": 1, ""standby:y02"": 3, ""standby:y03"": 3}",131.48512764605164,0,31
17,0,351,351,1,{},340,0,False,84,400,18.894443627691185,20.0,3.97877188364608,Periodic-BSER,0,0,17,0,0,0.0,1.7831244291780226,256,{},0,17,204.970247499994,0,unknown_validation_m20_0004,2732,OK,351,True,84,"{""standby:y01"": 1, ""standby:y02"": 3, ""standby:y03"": 2}",151.19333157855104,0,38
20,0,,400,2,{},,0,False,,400,14.45683229480096,20.0,4.357797417158995,Periodic-BSER,0,0,20,0,0,0.0,2.0244829751524995,400,{},0,20,412.7541218000115,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},196.1008837721548,0,45
18,0,362,362,3,{},350,0,False,83,400,18.894443627691185,20.0,3.839741452586606,Periodic-BSER,0,0,18,0,0,0.0,1.7966299475021759,267,{},0,18,233.30123490002006,0,unknown_validation_m20_0004,2732,OK,362,True,83,"{""standby:y02"": 3, ""standby:y03"": 2}",157.42939955605084,0,41
20,0,,400,0,{},,0,False,1,400,21.656407827707714,20.0,3.324007466009456,Periodic-BSER,0,0,20,0,0,0.0,1.0773743277034533,399,{},0,20,409.12667460000375,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""standby:y02"": 7, ""standby:y03"": 6}",169.52438076648224,0,51
20,0,,400,1,{},,0,False,1,400,21.656407827707714,20.0,3.229834622942917,Periodic-BSER,0,0,20,0,0,0.0,1.085818051312774,399,{},0,20,376.5200942000374,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""standby:y02"": 7, ""standby:y03"": 6}",171.1812350159746,0,53
20,106,,400,2,{},,0,False,1,400,21.656407827707714,20.0,7.6372745458122875,Periodic-BSER,0,0,20,0,0,0.0,5.819945776041835,399,{},0,20,191.77150439994875,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""no_feasible_candidate_fallback"": 1, ""standby:y02"": 1, ""standby:y03"": 1}",76.37274545812288,0,10
20,105,,400,3,{},,0,False,1,400,21.656407827707714,20.0,7.6372745458122875,Periodic-BSER,0,0,20,0,0,0.0,5.8192084358644465,399,{},0,20,191.43191829998977,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""no_feasible_candidate_fallback"": 1, ""standby:y02"": 1, ""standby:y03"": 1}",76.37274545812288,0,10
11,0,,400,0,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 16, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 382}",,380,False,,400,17.233687939614086,34.54545454545455,6.21799958012004,Event-BSER-phase1b1,16,14,95,94,11,0.11702127659574468,2.639684120830367,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 81, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 301, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 1, ""REJECT_NO_ASSIGNMENT_CHANGE"": 2}",387,11,821.8876116999891,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},105.70599286204067,382,17
12,0,,400,1,"{""BELIEF_SHIFT"": 7, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 14, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,17.233687939614086,33.333333333333336,5.966862369604886,Event-BSER-phase1b1,14,12,94,92,11,0.11956521739130435,2.2120089235919673,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 1, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",384,12,793.1002277999651,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},107.40352265288794,380,18
1,0,,400,2,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 12, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 399}",,380,False,,400,0.0,20.0,0.0,Event-BSER-phase1b1,12,12,92,92,1,0.010869565217391304,4.680392780212424,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 91, ""REJECT_EVENT_COOLDOWN"": 308}",399,1,794.9127694999916,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},0.0,399,0
1,0,,400,3,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 13, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 399}",,380,False,,400,0.0,20.0,0.0,Event-BSER-phase1b1,13,13,93,93,1,0.010752688172043012,4.694462270581048,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 92, ""REJECT_EVENT_COOLDOWN"": 307}",399,1,750.318163100048,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},0.0,399,0
3,0,,400,0,"{""BELIEF_SHIFT"": 3, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 393}",,380,False,,400,17.549928774784245,133.33333333333334,11.254507380040488,Event-BSER-phase1b1,3,1,88,81,1,0.012345679012345678,3.8134780490232107,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""NO_REPLAN_EVENT"": 7, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5}",394,3,744.606386600004,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},78.78155166028341,393,7
2,0,,400,1,"{""BELIEF_SHIFT"": 4, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 4, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 388}",,380,False,,400,17.549928774784245,110.0,11.716893854290026,Event-BSER-phase1b1,4,3,89,83,1,0.012048192771084338,3.993005900508562,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 82, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 306, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5}",394,2,772.6352173999767,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},46.867575417160104,388,4
1,0,,400,2,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,17.549928774784245,20.0,14.248156597180815,Event-BSER-phase1b1,3,0,89,80,0,0.0,5.503629593059145,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 8}",390,1,732.3694003000273,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},42.74446979154244,380,3
1,0,,400,3,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,17.549928774784245,20.0,14.248156597180815,Event-BSER-phase1b1,3,0,89,80,0,0.0,5.376597301361027,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 8}",390,1,822.4655106000137,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},42.74446979154244,380,3
14,0,,400,0,"{""BELIEF_SHIFT"": 13, ""EXECUTOR_INVALID"": 379, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 10, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 387}",,379,False,273,400,23.40939982143925,28.571428571428573,10.584769102579996,Event-BSER-phase1b1,10,8,71,63,7,0.1111111111111111,3.7221963328167336,127,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 55, ""NO_REPLAN_EVENT"": 38, ""REJECT_EVENT_COOLDOWN"": 205, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 4, ""REJECT_NO_ASSIGNMENT_CHANGE"": 80}",382,14,748.4100785999908,0,unknown_validation_m20_0003,2731,OK,400,False,273,"{""NO_VALID_ROUTE"": 84, ""standby:y02"": 24, ""standby:y03"": 20}",158.77153653869993,387,15
17,0,,400,1,"{""BELIEF_SHIFT"": 17, ""EXECUTOR_INVALID"": 379, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 394}",,379,False,134,400,23.40939982143925,23.529411764705884,6.371001879398361,Event-BSER-phase1b1,8,5,44,32,5,0.15625,2.168646322240467,266,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 27, ""NO_REPLAN_EVENT"": 209, ""REJECT_EVENT_COOLDOWN"": 101, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 2, ""REJECT_NO_ASSIGNMENT_CHANGE"": 41}",380,17,411.65175040002214,0,unknown_validation_m20_0003,2731,OK,400,False,134,"{""NO_VALID_ROUTE"": 44, ""standby:y02"": 203, ""standby:y03"": 20}",184.75905450255246,394,29
9,0,308,308,2,"{""BELIEF_SHIFT"": 12, ""EXECUTOR_INVALID"": 292, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 6, ""PERIODIC_REFRESH"": 3, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 302}",,292,False,134,400,23.40939982143925,26.666666666666668,8.427301179533387,Event-BSER-phase1b1,6,3,39,30,2,0.06666666666666667,2.3773946732723563,266,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 27, ""NO_REPLAN_EVENT"": 122, ""REJECT_EVENT_COOLDOWN"": 101, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 4, ""REJECT_NO_ASSIGNMENT_CHANGE"": 42}",296,9,302.75441970000975,0,unknown_validation_m20_0003,2731,OK,308,True,134,"{""NO_VALID_ROUTE"": 44, ""standby:y01"": 1, ""standby:y02"": 130}",143.2641200520676,302,17
4,0,,400,3,"{""BELIEF_SHIFT"": 7, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 11, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,23.40939982143925,95.0,12.430765343286678,Event-BSER-phase1b1,11,3,91,83,2,0.024096385542168676,4.772357473966072,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 4, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 6, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",391,4,510.1329520000145,0,unknown_validation_m20_0003,2731,OK,400,False,400,{},99.44612274629343,380,8
6,0,,400,0,"{""BELIEF_SHIFT"": 3, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 381}",,380,False,,400,14.45683229480096,66.66666666666667,7.484301644170821,Event-BSER-phase1b1,8,5,91,85,3,0.03529411764705882,2.7452661846631967,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 81, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",387,6,527.3459165999666,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},89.81161973004986,381,12
8,0,,400,1,"{""BELIEF_SHIFT"": 3, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,14.45683229480096,47.5,7.137673594634379,Event-BSER-phase1b1,8,6,92,86,5,0.05813953488372093,2.4035195567444303,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",385,8,511.1068020000239,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},128.4781247034188,380,18
8,0,,400,2,"{""BELIEF_SHIFT"": 2, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 11, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,15.620499351813308,40.0,9.106018637538664,Event-BSER-phase1b1,11,6,92,86,5,0.05813953488372093,2.5994834398462383,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 4, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",388,8,525.046903599985,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},118.37824228800262,380,13
9,0,386,386,3,"{""BELIEF_SHIFT"": 8, ""EXECUTOR_INVALID"": 366, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 7, ""PERIODIC_REFRESH"": 3, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 372}",383,366,False,294,400,14.45683229480096,42.22222222222222,8.221937058009422,Event-BSER-phase1b1,7,3,71,62,2,0.03225806451612903,2.548824380269669,89,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 59, ""NO_REPLAN_EVENT"": 6, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 220, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5, ""REJECT_NO_ASSIGNMENT_CHANGE"": 79}",372,9,457.7794312000042,0,unknown_validation_m20_0004,2732,OK,386,True,294,"{""NO_VALID_ROUTE"": 82, ""standby:y02"": 11}",115.10711881213192,372,14
20,0,,400,0,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 382, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 11, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,382,False,1,400,21.656407827707714,20.0,14.972185158526539,Event-BSER-phase1b1,11,5,18,2,2,1.0,2.532523450339264,399,"{""NO_REPLAN_EVENT"": 19, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 14, ""REJECT_NO_ASSIGNMENT_CHANGE"": 347}",380,20,531.1944023999968,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 364, ""standby:y02"": 12, ""standby:y03"": 24}",119.77748126821231,400,8
20,0,,400,1,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 379, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 14, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,379,False,1,400,21.656407827707714,20.0,13.749328187059609,Event-BSER-phase1b1,14,2,21,2,2,1.0,2.6282944781475344,399,"{""NO_REPLAN_EVENT"": 19, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 17, ""REJECT_NO_ASSIGNMENT_CHANGE"": 344}",380,20,576.8189100999734,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 361, ""standby:y02"": 35, ""standby:y03"": 4}",123.74395368353647,400,9
20,0,,400,2,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 379, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 14, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,379,False,1,400,21.656407827707714,20.0,13.749328187059609,Event-BSER-phase1b1,14,2,21,2,2,1.0,2.6282871187387213,399,"{""NO_REPLAN_EVENT"": 19, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 17, ""REJECT_NO_ASSIGNMENT_CHANGE"": 344}",380,20,572.3400709999842,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 361, ""standby:y02"": 35, ""standby:y03"": 4}",123.74395368353647,400,9
20,0,,400,3,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 379, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 14, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,379,False,1,400,21.656407827707714,20.0,13.749328187059609,Event-BSER-phase1b1,14,2,21,2,2,1.0,2.628293167560179,399,"{""NO_REPLAN_EVENT"": 19, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 17, ""REJECT_NO_ASSIGNMENT_CHANGE"": 344}",380,20,559.7352093000081,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 361, ""standby:y02"": 35, ""standby:y03"": 4}",123.74395368353647,400,9
13,0,,400,0,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 1, ""OBSTACLE_DISCOVERED"": 43, ""PERIODIC_REFRESH"": 4}",,1,False,,400,16.97056274847714,27.46153846153846,7.672201191830601,Event-BSER-phase1b2_corrected,43,32,29,24,11,0.4583333333333333,2.663412030604036,400,"{""NO_REPLAN_EVENT"": 348, ""OBSTACLE_OFF_ROUTE"": 10, ""REJECT_EVENT_COOLDOWN"": 13, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 13}",387,13,876.2700710999779,1,unknown_validation_m20_0001,2729,OK,400,False,400,{},115.08301787745901,0,15
